NAME,Gender,COUNTRY,Age,Major teams,Batting style,Bowling style,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_ODIs_4w,BOWLING_ODIs_5w,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20Is_5w,group
Deandra Dottin,1,West Indies,28.0,"['Barbados Women,', 'West Indies Women']",Right-hand bat,Right-arm fast-medium,117.0,111.0,11.0,2833.0,28.33,3595.0,78.8,1.0,19.0,110.0,108.0,19.0,2368.0,26.6,0.0,0.0,2.0,10.0,117.0,83.0,2216.0,1769.0,69.0,25.63,4.78,32.1,3.0,1.0,110.0,61.0,1027.0,1067.0,59.0,18.08,6.23,17.4,1.0,1.0,48
Shanel Daley,1,West Indies,31.0,West Indies Women,Left-hand bat,"Left-arm medium, Slow left-arm orthodox",70.0,62.0,11.0,1001.0,19.62,1836.0,54.52,0.0,3.0,68.0,53.0,15.0,464.0,12.21,0.0,0.0,0.0,0.0,70.0,68.0,2977.0,1701.0,73.0,23.3,3.42,40.7,2.0,0.0,68.0,67.0,1363.0,1113.0,72.0,15.45,4.89,18.9,2.0,1.0,13
Pearl Etienne,1,West Indies,37.0,West Indies Women,Right-hand bat,Right-arm medium,8.0,6.0,4.0,14.0,7.0,19.0,73.68,0.0,0.0,13.0,5.0,3.0,28.0,14.0,47.0,59.57,0.0,0.0,8.0,7.0,240.0,121.0,7.0,17.28,3.02,34.2,0.0,0.0,13.0,10.0,132.0,114.0,4.0,28.5,5.18,33.0,0.0,0.0,8
Afy Fletcher,1,West Indies,32.0,West Indies Women,Right-hand bat,Legbreak,46.0,32.0,8.0,210.0,8.75,540.0,38.88,0.0,0.0,32.0,7.0,4.0,17.0,5.66,30.0,56.66,0.0,0.0,46.0,40.0,1781.0,1121.0,50.0,22.42,3.77,35.6,1.0,0.0,32.0,30.0,551.0,535.0,26.0,20.57,5.82,21.1,0.0,1.0,32
Geneille Greaves,1,West Indies,36.0,West Indies Women,Right-hand bat,Right-arm offbreak,9.0,9.0,0.0,35.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,24.0,30.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Erva Giddings,1,West Indies,33.0,West Indies Women,Left-hand bat,Right-arm fast-medium,2.0,2.0,1.0,4.0,4.0,17.0,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,60.0,22.0,1.0,22.0,2.2,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Clea Hoyte,1,West Indies,38.0,West Indies Women,Right-hand bat,Right-arm offbreak,3.0,3.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,120.0,49.0,2.0,24.5,2.45,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Chinelle Henry,1,West Indies,24.0,"['Jamaica Women,', 'West Indies Women']",Right-hand bat,Right-arm medium-fast,5.0,5.0,1.0,41.0,10.25,83.0,49.39,0.0,0.0,14.0,11.0,5.0,68.0,11.33,90.0,75.55,0.0,0.0,5.0,2.0,36.0,22.0,0.0,0.0,3.66,0.0,0.0,0.0,14.0,3.0,54.0,43.0,1.0,43.0,4.77,54.0,0.0,0.0,6
Qiana Joseph,1,West Indies,18.0,"['North Windward Islands Women,', 'St Lucia Women,', 'West Indies Women']",Right-hand bat,Left-arm fast,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,48.0,1.0,48.0,6.85,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
Cordel Jack,1,West Indies,37.0,West Indies Women,Right-hand bat,Right-arm offbreak,20.0,19.0,1.0,264.0,14.66,580.0,45.51,0.0,1.0,13.0,12.0,0.0,164.0,13.66,207.0,79.22,0.0,0.0,20.0,11.0,300.0,202.0,5.0,40.4,4.04,60.0,0.0,0.0,13.0,10.0,126.0,137.0,4.0,34.25,6.52,31.5,0.0,0.0,8
Kyshona Knight,1,West Indies,27.0,"['Barbados Women,', 'West Indies Women']",Left-hand bat,Right-arm medium,30.0,27.0,6.0,495.0,23.57,987.0,50.15,0.0,0.0,32.0,29.0,4.0,307.0,12.28,425.0,72.23,0.0,0.0,30.0,4.0,48.0,54.0,1.0,54.0,6.75,48.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Lee-Ann Kirby,1,West Indies,32.0,"['Trinidad & Tobago Women,', 'West Indies Women']",Right-hand bat,Right-arm slow-medium,4.0,4.0,2.0,40.0,20.0,55.0,72.72,0.0,0.0,2.0,1.0,0.0,5.0,5.0,8.0,62.5,0.0,0.0,4.0,4.0,66.0,42.0,3.0,14.0,3.81,22.0,0.0,0.0,2.0,1.0,18.0,8.0,1.0,8.0,2.66,18.0,0.0,0.0,33
Stacy-Ann King,1,West Indies,36.0,"['Adelaide Strikers Women,', 'West Indies Women']",Left-hand bat,Left-arm medium,66.0,56.0,5.0,788.0,15.45,1233.0,63.9,0.0,1.0,76.0,65.0,15.0,872.0,17.44,0.0,0.0,0.0,3.0,66.0,36.0,870.0,645.0,21.0,30.71,4.44,41.4,0.0,0.0,76.0,33.0,390.0,424.0,15.0,28.26,6.52,26.0,0.0,0.0,23
Subrina Munroe,1,West Indies,34.0,"['Guyana Women,', 'West Indies Women']",Right-hand bat,Right-arm medium-fast,23.0,8.0,6.0,9.0,4.5,45.0,20.0,0.0,0.0,21.0,3.0,2.0,9.0,9.0,8.0,112.5,0.0,0.0,23.0,23.0,876.0,567.0,11.0,51.54,3.88,79.6,0.0,0.0,21.0,21.0,309.0,290.0,13.0,22.3,5.63,23.7,0.0,0.0,6
Anisa Mohammed,1,West Indies,31.0,"['Trinidad & Tobago Women,', 'West Indies Women']",Right-hand bat,Right-arm offbreak,117.0,77.0,28.0,504.0,10.28,1282.0,39.31,0.0,0.0,102.0,36.0,17.0,140.0,7.36,186.0,75.26,0.0,0.0,117.0,110.0,5140.0,2898.0,146.0,19.84,3.38,35.2,6.0,5.0,102.0,98.0,2079.0,1917.0,115.0,16.66,5.53,18.0,4.0,3.0,47
Hayley Matthews,1,West Indies,21.0,"['Barbados Women,', 'West Indies Women']",Right-hand bat,Right-arm offbreak,39.0,38.0,1.0,980.0,26.48,1467.0,66.8,1.0,4.0,38.0,38.0,1.0,723.0,19.54,656.0,110.21,0.0,4.0,39.0,34.0,1412.0,946.0,35.0,27.02,4.01,40.3,0.0,0.0,38.0,33.0,641.0,623.0,38.0,16.39,5.83,16.8,2.0,0.0,32
Juliana Nero,1,West Indies,40.0,West Indies Women,Right-hand bat,Right-arm medium,76.0,72.0,4.0,1243.0,18.27,0.0,0.0,1.0,4.0,45.0,43.0,3.0,589.0,14.72,0.0,0.0,0.0,0.0,76.0,3.0,78.0,67.0,4.0,16.75,5.15,19.5,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Akeira Peters,1,West Indies,26.0,"['Grenada Women,', 'West Indies Women']",Left-hand bat,Left-arm medium,6.0,5.0,0.0,6.0,1.2,31.0,19.35,0.0,0.0,7.0,3.0,2.0,7.0,7.0,16.0,43.75,0.0,0.0,6.0,4.0,84.0,71.0,1.0,71.0,5.07,84.0,0.0,0.0,7.0,5.0,54.0,68.0,2.0,34.0,7.55,27.0,0.0,0.0,23
Karishma Ramharack,1,West Indies,24.0,"['Trinidad & Tobago Women,', 'West Indies Women']",Left-hand bat,Right-arm offbreak,1.0,1.0,0.0,1.0,1.0,4.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,17.0,0.0,0.0,3.4,0.0,0.0,0.0,1.0,1.0,18.0,20.0,2.0,10.0,6.66,9.0,0.0,0.0,1
Tremayne Smartt,1,West Indies,34.0,"['Guyana Women,', 'West Indies Women']",Right-hand bat,Right-arm medium,57.0,36.0,10.0,157.0,6.03,304.0,51.64,0.0,0.0,58.0,26.0,6.0,172.0,8.6,165.0,104.24,0.0,1.0,57.0,56.0,2121.0,1331.0,37.0,35.97,3.76,57.3,0.0,1.0,58.0,52.0,838.0,770.0,38.0,20.26,5.51,22.0,0.0,0.0,32
Danielle Small,1,West Indies,30.0,West Indies Women,Right-hand bat,Right-arm medium-fast,12.0,10.0,3.0,82.0,11.71,185.0,44.32,0.0,0.0,5.0,2.0,1.0,11.0,11.0,7.0,157.14,0.0,0.0,12.0,10.0,389.0,215.0,8.0,26.87,3.31,48.6,0.0,0.0,5.0,5.0,78.0,70.0,2.0,35.0,5.38,39.0,0.0,0.0,6
Shakera Selman,1,West Indies,30.0,West Indies Women,Right-hand bat,Right-arm medium,75.0,34.0,18.0,180.0,11.25,541.0,33.27,0.0,0.0,72.0,17.0,12.0,29.0,5.8,42.0,69.04,0.0,0.0,75.0,70.0,2641.0,1494.0,58.0,25.75,3.39,45.5,1.0,1.0,72.0,64.0,1082.0,1023.0,38.0,26.92,5.67,28.4,0.0,0.0,32
Gaitri Seetahal,1,West Indies,29.0,"['Trinidad & Tobago Women,', 'West Indies Women']",Right-hand bat,Right-arm medium-fast,3.0,1.0,0.0,3.0,3.0,15.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,90.0,49.0,1.0,49.0,3.26,90.0,0.0,0.0,1.0,1.0,18.0,12.0,3.0,4.0,4.0,6.0,0.0,0.0,30
